Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
4/7/2020,ID-KB,Kalimantan Barat,1,0,1,0,10,3,4,3,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.18,1.84,0,0.55,0.06,30.00%,40.00%,,1
4/7/2020,ID-KS,Kalimantan Selatan,0,2,0,-2,17,3,0,14,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0,4.23,1,0.75,0.07,17.65%,0.00%,0,
4/7/2020,ID-KT,Kalimantan Tengah,1,0,2,-1,20,2,45,-27,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.39,7.78,0,0.78,0.08,10.00%,225.00%,0.11,1
4/7/2020,ID-KI,Kalimantan Timur,0,0,0,0,27,1,4,22,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0,7.6,0,0.28,0.03,3.70%,14.81%,0,1
4/7/2020,ID-KU,Kalimantan Utara,0,0,0,0,15,0,0,15,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0,23.13,0,0,0,0.00%,0.00%,0,1
4/7/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,1.45,0,0.72,0.07,50.00%,0.00%,1,1
4/7/2020,ID-KR,Kepulauan Riau,0,0,0,0,10,4,4,2,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0,5.18,0,2.07,0.21,40.00%,40.00%,1,1
4/7/2020,ID-LA,Lampung,0,0,0,0,11,3,0,8,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0,1.21,0,0.33,0.03,27.27%,0.00%,0,1
4/7/2020,ID-MA,Maluku,0,0,0,0,1,1,2,-2,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,0.54,0,0.54,0.05,100.00%,200.00%,1,1
4/7/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,0.76,0,0,0,0.00%,0.00%,1,1
4/7/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,7,0,0,7,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0,1.33,0,0,0,0.00%,0.00%,0,1
4/7/2020,ID-PA,Papua,0,1,0,-1,25,4,6,15,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0,5.76,0,0.92,0.09,16.00%,24.00%,1,1
4/7/2020,ID-PB,Papua Barat,0,0,0,0,2,1,1,0,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0,1.75,0,0.88,0.09,50.00%,50.00%,1,1
4/7/2020,ID-RI,Riau,0,0,0,0,12,2,2,8,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,1.98,0,0.33,0.03,16.67%,16.67%,0,1
4/7/2020,ID-SN,Sulawesi Selatan,10,0,2,8,121,10,27,84,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.06,12.84,0,1.06,0.11,8.26%,22.31%,0.34,1
4/7/2020,ID-ST,Sulawesi Tengah,0,0,2,-2,5,2,2,1,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0,1.69,0,0.68,0.07,40.00%,40.00%,1,1
4/7/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,6,0,1,5,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,2.28,0,0,0,0.00%,16.67%,0,1
4/7/2020,ID-SA,Sulawesi Utara,3,1,0,2,8,3,5,0,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,1.14,3.03,0,1.14,0.11,37.50%,62.50%,1.5,
4/7/2020,ID-SB,Sumatera Barat,0,0,0,0,18,0,1,17,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0,3.26,0,0,0,0.00%,5.56%,0,1
4/7/2020,ID-SS,Sumatera Selatan,0,0,0,0,16,2,2,12,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0,1.95,0,0.24,0.02,12.50%,12.50%,1,1
4/7/2020,ID-SU,Sumatera Utara,0,0,0,0,19,5,10,4,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0,1.28,0,0.34,0.03,26.32%,52.63%,0,1
4/8/2020,ID-BA,Bali,6,0,0,6,44,2,9,33,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.42,10.44,0,0.47,0.05,4.55%,20.45%,,1
4/8/2020,ID-BT,Banten,19,0,6,13,144,36,219,-111,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.77,13.43,0,3.36,0.34,25.00%,152.08%,3.17,1
4/8/2020,ID-BE,Bengkulu,0,0,0,0,2,1,0,1,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,1,0,0.5,0.05,50.00%,0.00%,1,1
4/8/2020,ID-JK,DKI Jakarta,90,8,5,77,1058,166,138,754,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,8.3,97.55,1,15.3,1.53,15.69%,13.04%,0.8,0.57
4/8/2020,ID-YO,Daerah Istimewa Yogyakarta,4,3,3,-2,31,6,9,16,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,1.1,8.54,1,1.65,0.17,19.35%,29.03%,4,
4/8/2020,IDN,Indonesia,218,19,18,181,2956,240,222,2494,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.82,11.15,0,0.91,0.09,8.12%,7.51%,0.88,1.58
4/8/2020,ID-JA,Jambi,0,0,0,0,2,0,4,-2,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,0.57,0,0,0,0.00%,200.00%,1,1
4/8/2020,ID-JB,Jawa Barat,22,5,4,13,330,54,103,173,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.49,7.31,0,1.2,0.12,16.36%,31.21%,0.29,1.67
4/8/2020,ID-JT,Jawa Tengah,15,3,2,10,221,44,53,124,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.41,6.08,0,1.21,0.12,19.91%,23.98%,1.88,
4/8/2020,ID-JI,Jawa Timur,15,23,15,-23,242,97,582,-437,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.37,5.98,1,2.4,0.24,40.08%,240.50%,3,4.6
4/8/2020,ID-KB,Kalimantan Barat,0,0,0,0,10,3,4,3,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0,1.84,0,0.55,0.06,30.00%,40.00%,0,1
4/8/2020,ID-KS,Kalimantan Selatan,4,0,1,3,21,3,1,17,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.99,5.22,0,0.75,0.07,14.29%,4.76%,,0
4/8/2020,ID-KT,Kalimantan Tengah,0,1,0,-1,20,3,45,-28,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0,7.78,0,1.17,0.12,15.00%,225.00%,0,
4/8/2020,ID-KI,Kalimantan Timur,1,0,0,1,28,1,4,23,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,7.88,0,0.28,0.03,3.57%,14.29%,,1
4/8/2020,ID-KU,Kalimantan Utara,1,0,0,1,16,0,0,16,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,24.68,0,0,0,0.00%,0.00%,,1
4/8/2020,ID-BB,Kepulauan Bangka Belitung,1,0,0,1,3,1,0,2,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,2.17,0,0.72,0.07,33.33%,0.00%,,1
4/8/2020,ID-KR,Kepulauan Riau,0,0,0,0,10,4,4,2,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0,5.18,0,2.07,0.21,40.00%,40.00%,1,1
4/8/2020,ID-LA,Lampung,3,2,0,1,14,5,0,9,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.33,1.54,0,0.55,0.05,35.71%,0.00%,,
4/8/2020,ID-MA,Maluku,2,0,0,2,3,1,2,0,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,1.08,1.62,0,0.54,0.05,33.33%,66.67%,,1
4/8/2020,ID-MU,Maluku Utara,1,0,0,1,2,0,0,2,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,1.53,0,0,0,0.00%,0.00%,,1
4/8/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,7,0,0,7,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0,1.33,0,0,0,0.00%,0.00%,1,1
4/8/2020,ID-PA,Papua,11,0,0,11,36,4,6,26,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,2.53,8.29,0,0.92,0.09,11.11%,16.67%,,0
4/8/2020,ID-PB,Papua Barat,0,0,0,0,2,1,1,0,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0,1.75,0,0.88,0.09,50.00%,50.00%,1,1
4/8/2020,ID-RI,Riau,0,0,0,0,12,2,2,8,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,1.98,0,0.33,0.03,16.67%,16.67%,1,1
4/8/2020,ID-SN,Sulawesi Selatan,5,1,2,2,126,11,29,86,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.53,13.37,0,1.17,0.12,8.73%,23.02%,0.5,
4/8/2020,ID-ST,Sulawesi Tengah,0,0,0,0,5,2,2,1,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0,1.69,0,0.68,0.07,40.00%,40.00%,1,1
4/8/2020,ID-SG,Sulawesi Tenggara,4,0,0,4,10,0,1,9,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.52,3.79,0,0,0,0.00%,10.00%,,1
4/8/2020,ID-SA,Sulawesi Utara,0,0,0,0,8,3,5,0,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0,3.03,0,1.14,0.11,37.50%,62.50%,0,0
4/8/2020,ID-SB,Sumatera Barat,0,0,0,0,18,0,1,17,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0,3.26,0,0,0,0.00%,5.56%,1,1
4/8/2020,ID-SS,Sumatera Selatan,0,0,0,0,16,2,2,12,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0,1.95,0,0.24,0.02,12.50%,12.50%,1,1
4/8/2020,ID-SU,Sumatera Utara,29,0,0,29,48,5,10,33,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,1.95,3.23,0,0.34,0.03,10.42%,20.83%,,1
4/9/2020,ID-BA,Bali,14,0,0,14,58,2,9,47,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,3.32,13.76,0,0.47,0.05,3.45%,15.52%,2.33,1
4/9/2020,ID-BT,Banten,4,3,10,-9,148,39,229,-120,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.37,13.8,0,3.64,0.36,26.35%,154.73%,0.21,
4/9/2020,ID-BE,Bengkulu,2,0,0,2,4,1,0,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1,2,0,0.5,0.05,25.00%,0.00%,,1
4/9/2020,ID-JK,DKI Jakarta,228,34,5,189,1286,200,143,943,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,21.02,118.57,3,18.44,1.84,15.55%,11.12%,2.53,4.25
4/9/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,3,0,34,6,12,16,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,9.36,0,1.65,0.17,17.65%,35.29%,0.75,0
4/9/2020,IDN,Indonesia,337,40,30,267,3293,280,252,2761,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.27,12.42,0,1.06,0.11,8.50%,7.65%,1.55,2.11
4/9/2020,ID-JA,Jambi,0,0,0,0,2,0,4,-2,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,0.57,0,0,0,0.00%,200.00%,1,1
4/9/2020,ID-JB,Jawa Barat,12,6,4,2,342,60,107,175,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.27,7.57,0,1.33,0.13,17.54%,31.29%,0.55,1.2
4/9/2020,ID-JT,Jawa Tengah,11,1,5,5,232,45,58,129,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.3,6.38,0,1.24,0.12,19.40%,25.00%,0.73,0.33
4/9/2020,ID-JI,Jawa Timur,36,12,43,-19,278,109,625,-456,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.89,6.87,0,2.69,0.27,39.21%,224.82%,2.4,0.52
4/9/2020,ID-KB,Kalimantan Barat,0,0,0,0,10,3,4,3,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0,1.84,0,0.55,0.06,30.00%,40.00%,1,1
4/9/2020,ID-KS,Kalimantan Selatan,0,1,2,-3,21,4,3,14,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0,5.22,0,0.99,0.1,19.05%,14.29%,0,
4/9/2020,ID-KT,Kalimantan Tengah,0,0,0,0,20,3,45,-28,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0,7.78,0,1.17,0.12,15.00%,225.00%,1,0
4/9/2020,ID-KI,Kalimantan Timur,1,0,5,-4,29,1,9,19,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,8.16,0,0.28,0.03,3.45%,31.03%,1,1
4/9/2020,ID-KU,Kalimantan Utara,0,0,0,0,16,0,0,16,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0,24.68,0,0,0,0.00%,0.00%,0,1
4/9/2020,ID-BB,Kepulauan Bangka Belitung,1,0,0,1,4,1,0,3,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,2.9,0,0.72,0.07,25.00%,0.00%,1,1
4/9/2020,ID-KR,Kepulauan Riau,11,0,0,11,21,4,4,13,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,5.7,10.88,0,2.07,0.21,19.05%,19.05%,,1
4/9/2020,ID-LA,Lampung,1,0,2,-1,15,5,2,8,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.11,1.65,0,0.55,0.05,33.33%,13.33%,0.33,0
4/9/2020,ID-MA,Maluku,0,0,0,0,3,1,2,0,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,1.62,0,0.54,0.05,33.33%,66.67%,0,1
4/9/2020,ID-MU,Maluku Utara,0,0,1,-1,2,0,1,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,1.53,0,0,0,0.00%,50.00%,0,1
4/9/2020,ID-NB,Nusa Tenggara Barat,6,0,2,4,13,0,2,11,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.14,2.47,0,0,0,0.00%,15.38%,,1
4/9/2020,ID-NT,Nusa Tenggara Timur,1,0,0,1,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.18,0.18,0,0,0,0.00%,0.00%,,
4/9/2020,ID-PA,Papua,0,0,0,0,36,4,6,26,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0,8.29,0,0.92,0.09,11.11%,16.67%,0,1
4/9/2020,ID-PB,Papua Barat,0,0,0,0,2,1,1,0,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0,1.75,0,0.88,0.09,50.00%,50.00%,1,1
4/9/2020,ID-RI,Riau,1,1,0,0,13,3,2,8,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0.16,2.14,0,0.49,0.05,23.08%,15.38%,,
4/9/2020,ID-SN,Sulawesi Selatan,6,0,0,6,132,11,29,92,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.64,14,0,1.17,0.12,8.33%,21.97%,1.2,0
4/9/2020,ID-ST,Sulawesi Tengah,0,0,0,0,5,2,2,1,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0,1.69,0,0.68,0.07,40.00%,40.00%,1,1
4/9/2020,ID-SG,Sulawesi Tenggara,5,0,0,5,15,0,1,14,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.9,5.69,0,0,0,0.00%,6.67%,1.25,1
4/9/2020,ID-SA,Sulawesi Utara,0,0,0,0,8,3,5,0,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0,3.03,0,1.14,0.11,37.50%,62.50%,1,1
4/9/2020,ID-SB,Sumatera Barat,0,0,0,0,18,0,1,17,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0,3.26,0,0,0,0.00%,5.56%,1,1
4/9/2020,ID-SS,Sumatera Selatan,1,0,0,1,17,2,2,13,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.12,2.07,0,0.24,0.02,11.76%,11.76%,,1
4/9/2020,ID-SU,Sumatera Utara,0,0,0,0,48,5,10,33,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0,3.23,0,0.34,0.03,10.42%,20.83%,0,1
4/10/2020,ID-BA,Bali,12,0,1,11,70,2,10,58,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,2.85,16.6,0,0.47,0.05,2.86%,14.29%,0.86,1
4/10/2020,ID-BT,Banten,21,1,4,16,169,40,233,-104,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.96,15.76,0,3.73,0.37,23.67%,137.87%,5.25,0.33
4/10/2020,ID-BE,Bengkulu,0,0,0,0,4,1,0,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,2,0,0.5,0.05,25.00%,0.00%,0,1
4/10/2020,ID-JK,DKI Jakarta,53,11,4,38,1339,211,147,981,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,4.89,123.45,1,19.45,1.95,15.76%,10.98%,0.23,0.32
4/10/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,3,0,37,6,15,16,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,10.19,0,1.65,0.17,16.22%,40.54%,1,1
4/10/2020,ID-GO,Gorontalo,1,0,0,1,1,0,0,1,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.85,0.85,0,0,0,0.00%,0.00%,,
4/10/2020,IDN,Indonesia,219,26,30,163,3512,306,282,2924,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.83,13.24,0,1.15,0.12,8.71%,8.03%,0.65,0.65
4/10/2020,ID-JA,Jambi,0,0,0,0,2,0,4,-2,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,0.57,0,0,0,0.00%,200.00%,1,1
4/10/2020,ID-JB,Jawa Barat,10,0,1,9,352,60,108,184,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.22,7.79,0,1.33,0.13,17.05%,30.68%,0.83,0
4/10/2020,ID-JT,Jawa Tengah,2,0,0,2,234,45,58,131,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.05,6.43,0,1.24,0.12,19.23%,24.79%,0.18,0
4/10/2020,ID-JI,Jawa Timur,30,4,34,-8,308,113,659,-464,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.74,7.61,0,2.79,0.28,36.69%,213.96%,0.83,0.33
4/10/2020,ID-KB,Kalimantan Barat,0,0,0,0,10,3,4,3,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0,1.84,0,0.55,0.06,30.00%,40.00%,1,1
